Year,Epiweek,Split,MAE_log,RMSE_log,R2_log,R2trim_log,MAE_real,RMSE_real,SMAPE_real,R2_real,R2trim_real
2021,202132,val,0.12645786035990733,0.2424188947169585,0.7753217496294436,0.8320604381445671,0.6760782440260621,6.19633563289926,1.824068018742146,0.515077433496262,0.737624327246363
2021,202133,val,0.12946862021178585,0.241174140543215,0.7804779993039473,0.8125983065862155,0.684038638961478,6.301634870617623,1.8265074836546413,0.4269731969655566,0.7308859015708102
2021,202134,val,0.1217003183788871,0.23403606579746758,0.7653019800923405,0.8161421712560875,0.5883523354334937,4.607094538095666,1.841031212238392,0.5424104922609263,0.837651183077545
2021,202135,val,0.11629183867867263,0.22137563694655524,0.7600816301364614,0.8006639281479253,0.5656079434388666,5.691577310189584,1.8613142000263359,0.43905464092600643,0.7719315796994314
2021,202136,val,0.12028563282125121,0.2387680334048273,0.7413836562472724,0.7812131315623093,0.5961810497608568,6.212609382887137,1.86101439866858,0.3082586167000646,0.7525157695008293
2021,202137,val,0.12219012811469313,0.24412562902089693,0.7252404241879151,0.7840989309819097,0.5716823068220439,4.650611092132271,1.8532842593767618,0.4770328830804764,0.705944735517392
2021,202138,val,0.11300349086897996,0.21659509195495266,0.7755492924852965,0.8159150083904652,0.5107837899780205,4.057403262702741,1.8625024392099807,0.5791449166915179,0.9110397105738748
2021,202139,val,0.11489521714207254,0.22391112867431823,0.7584300628280558,0.7997204892297444,0.5122379142975825,3.8621549318860984,1.8533425727539492,0.5685714992375743,0.766248772178425
2021,202140,val,0.10830897081035405,0.21774155415022553,0.7407691840843051,0.7918232295163603,0.46506125476187204,3.333276851306107,1.8735432611928406,0.5818206369400276,0.697284681192915
2021,202141,val,0.1132632464888197,0.23060110291250158,0.7335867118293962,0.7784907508142059,0.4857397707866131,3.292010280316205,1.8670254189250042,0.49351146216811315,0.7695408543211666
2021,202142,val,0.11052370085337451,0.21897534135805308,0.764601231050511,0.7994581322874157,0.5158572020203325,4.102028455104851,1.8558172436619744,0.4051118423978196,0.7669102265648979
2021,202143,val,0.11009766853472726,0.2210862683324672,0.7710467649804535,0.8206868753378943,0.4974036451126499,3.3244207415368043,1.862612693671707,0.5544304705066243,0.7041451963726006
2021,202144,val,0.12325847789505932,0.2506502671288499,0.7542472287193899,0.8102964295135296,0.5767650128824946,3.7954272207642785,1.8390150531455391,0.49471572123114893,0.7619963873917328
2021,202145,val,0.12660165596820314,0.2549929557404338,0.7698055705496153,0.8161274597863657,0.6227305327749012,4.486531788294951,1.83711801359292,0.4373457671275448,0.7383880116308875
2021,202146,val,0.13680392026494168,0.26692922955436865,0.7849576191683766,0.8309970020502867,0.7505337195504406,6.3412389668783335,1.8045756438277236,0.40881846795649257,0.7849921282586342
2021,202147,val,0.133818851364743,0.2623523899396311,0.8108683357741995,0.8404121552292403,0.9005407038821667,8.18157459831794,1.8016796758292297,0.4326839714600059,0.6946631027909633
2021,202148,val,0.1525576291679479,0.3026798819467054,0.8004577364110669,0.8372380275278288,1.1160273531158564,9.153952802013897,1.7851931976777227,0.5282942213543271,0.6728050113700619
2021,202149,val,0.15341090906403376,0.3108978061909098,0.8112237090350465,0.8599944824383051,1.3400351426568844,10.806185674090523,1.7747021560154064,0.5833037833294701,0.6623306057858759
2021,202150,val,0.15184108900893173,0.30800455413329003,0.8065862723798203,0.8478575375535771,1.3433080430428472,13.787922907439157,1.7906153235415239,0.3827851100106553,0.647727334957958
2021,202151,val,0.13559511125537665,0.2773798592805368,0.78368134052561,0.8291589633391435,0.9663323958643386,8.639761207421072,1.83914760236513,0.46350470425625157,0.6744511143537575
2021,202152,val,0.09985470581909549,0.1891636041441581,0.7338129993354356,0.7848982646226327,0.4316359718312127,3.3268204632601623,1.925853037074915,0.5626975425163883,0.75465907346087
2022,202201,val,0.20759747194234712,0.4809081002122496,0.5519824137713083,0.6255553434579473,1.9553864758319772,29.1514963942066,1.7943959169018955,0.021679481281188906,0.36454417341786394
2022,202202,val,0.16732961325862697,0.33081835755295014,0.8005522968450027,0.8458105672594685,1.6787330539084269,22.596413522617922,1.723728551947426,0.39043872415628667,0.6525208840730086
2022,202203,val,0.1677219870866502,0.32911802026139203,0.8110643841118166,0.8463510861110636,1.7982536160971603,26.390083987767696,1.7168836729725476,0.41696590078783846,0.6290674639124602
2022,202204,val,0.17120640737216822,0.3332302055233842,0.8105746050506786,0.8453864036259047,1.9542288020478145,32.850479017311436,1.7145578136787343,0.3196274278663953,0.6188045229527115
2022,202205,val,0.1920389794322075,0.3720746967130606,0.8010811654278708,0.8366936025299105,2.46314634475924,39.976281660662096,1.6751928394942082,0.29374065918408643,0.6049060614334913
2022,202206,val,0.19647901880171212,0.3784519873717353,0.8136256189976905,0.8439059645755016,2.620594127327311,41.500017332674915,1.6555518105836675,0.29740520942682025,0.5722489407684941
2022,202207,val,0.21186135834622605,0.40743793007665985,0.8092394399880334,0.8442258829204787,2.9392074873385714,40.98626335928625,1.6425894187845107,0.21945957805935667,0.6623889450186957
2022,202208,val,0.22201060233497089,0.41632305544026005,0.8085189303413833,0.8423766549880514,2.988169288588119,36.20623465752816,1.6343534264226127,0.3125516156886258,0.570420856794104
2022,202209,val,0.26449202433078517,0.4952512256133786,0.7993063662384017,0.8356359339264294,4.804752949049454,49.77194223682701,1.5654090706783863,0.23683652619914386,0.47110857992409383
2022,202210,val,0.28901989687579643,0.5215345523490427,0.8074150902916902,0.8387399623593464,6.331802582243721,55.11361124645357,1.512923855937257,0.2525680084506937,0.4613325250061959
2022,202211,val,0.3186515328949043,0.5571606368624297,0.8063882571674114,0.8343000825936547,7.692059364809911,62.283768836996074,1.473334414445608,0.2191409285666539,0.4435835563503716
2022,202212,val,0.3505108528385524,0.6050342611481295,0.799220363444723,0.8247155947172071,10.095296476274665,76.40929634452115,1.4357846105360028,0.19457897710755478,0.37220117049904655
2022,202213,val,0.36856595720857444,0.6173869934724269,0.8020377830693893,0.8259169802545598,11.227980016462242,81.72912452648164,1.3947092546345783,0.19061752011770783,0.38014195654127403
2022,202214,val,0.38173191019050684,0.6436324014671134,0.7922574660644077,0.819216882218509,12.289334098869395,84.25779668255272,1.386109248475435,0.2243815657928292,0.3355263266592362
2022,202215,val,0.40100964002905776,0.6723501452121353,0.7845807149800389,0.8108187882488949,13.414145732444451,88.70371876579586,1.367812822364701,0.19371826099646738,0.33396399912516805
2022,202216,val,0.411443366419382,0.6680629064042225,0.7923832851306492,0.8153584663410757,13.9164022383803,97.73457922961273,1.321322667938474,0.19004034990569751,0.33941383261185676
2022,202217,val,0.42184192244576774,0.678641289637265,0.7856089126040717,0.8106167121877208,14.075770080882299,94.42204757059848,1.2934084742261251,0.18174872922413332,0.3421107889487489
2022,202218,val,0.4216884508900382,0.6897979276063977,0.7871450949571657,0.8111395569997395,14.609500458093104,93.65901959540496,1.2921291497563567,0.18388383466849312,0.34068888390754504
2022,202219,val,0.40547210182177773,0.6470102528928532,0.7919294028395725,0.8160498443741098,11.68095307638112,78.16691037660013,1.2975812863069807,0.2127069425746062,0.3884404728822449
2022,202220,val,0.38209408385067173,0.6086096124997757,0.7890360291697729,0.8112607484422936,8.616899990032767,64.62465170926927,1.342050748269817,0.23599750217226312,0.43796394697049223
2022,202221,val,0.33438900958058393,0.5380584872505982,0.7947081235402004,0.8190942475623608,6.031184772828944,48.226445051007026,1.3848328809430572,0.26706450846523755,0.4745652736066751
2022,202222,val,0.30548024301281257,0.5017241365272431,0.8110726500322294,0.8366390301464854,5.2649586311053405,42.248316943644404,1.397129286856975,0.3181706584940398,0.5362859280095684
2022,202223,val,0.28144721100595593,0.4696161081368402,0.8109327490613357,0.8367499631247463,4.252726131660488,33.39053412198201,1.460192878931605,0.3877146924449282,0.5123491759628027
2022,202224,val,0.25494968779733246,0.4249857522138146,0.8161969967138561,0.8418960007696024,3.3039677999244157,28.207064713595578,1.5016040117830114,0.3894749125482756,0.554130350134077
2022,202225,val,0.2377420233162207,0.4105021728764697,0.8126500429371943,0.8398736555616462,2.907425379598852,26.05696063429138,1.5365477635243807,0.3757804211140251,0.6084585238460694
2022,202226,val,0.22795832726775014,0.38651671701876494,0.8119162816739764,0.8389494266240853,2.2921119083139554,18.546549267569958,1.5670087554859156,0.5099132864052771,0.5821566295182958
2022,202227,val,0.20630068173411079,0.3580457218745577,0.8168390401394291,0.8511401769192193,1.8425428461977083,15.573765839622391,1.5870392567495732,0.552646634138318,0.6278392892669148
2022,202228,val,0.19885232878847572,0.35246247714262974,0.8061848156326017,0.843382229715133,1.6976680753258473,13.748759822201759,1.6194488992235732,0.5431830431327853,0.6092184567626466
2022,202229,val,0.18479395011275215,0.32282916546496765,0.818105408220897,0.8457255497243934,1.4838056816933054,12.156836293784682,1.643202301955532,0.5149312624088676,0.6518783066443621
2022,202230,val,0.17633338384249927,0.31308134026844175,0.8168822948513312,0.85014044617455,1.33339014010923,11.399791979796357,1.65733429154895,0.46961183886307856,0.6298971284579157
2022,202231,val,0.17294468038924987,0.30369512179124264,0.8177794486262768,0.8419339252378499,1.2681842676432848,11.616568622113178,1.6812376940773697,0.49693802539589627,0.7021067661972388
2022,202232,val,0.1592944895408078,0.28544560240926187,0.8165239585521458,0.8492715156760837,1.0154540126568803,8.890925362417141,1.7041153924862489,0.6243783285194666,0.7411924824129301
2022,202233,val,0.14594202717641633,0.26244869996501996,0.8260115564099775,0.8489184540740261,0.924239995109358,7.9004915490725365,1.7314452489909833,0.6266497031338862,0.7084227320956233
2022,202234,val,0.14815897074086815,0.2637966336341984,0.810740107961611,0.8455311109785634,0.8715418798301308,7.897450517152215,1.7475518340636493,0.5026465289372533,0.7707889214467982
2022,202235,val,0.1382989107485858,0.24931909820537615,0.8131563261989796,0.8541810345277642,0.8357136402945995,7.337341252189804,1.7711566281935458,0.5417958484762044,0.6811036537382005
2022,202236,val,0.14076385832653468,0.2641992490463933,0.7833481746135093,0.8289158393363326,0.767762608081638,6.496185423046806,1.7800860808453909,0.5969620360365748,0.6954462614582584
2022,202237,val,0.13671998444765185,0.2605845783177084,0.7829003198424347,0.8320215086430278,0.7671226766750505,6.839344084393156,1.7815706614030904,0.5462077993549035,0.7281188060117258
2022,202238,val,0.13539433103566287,0.2527195988231997,0.7863153489370031,0.8259684058805171,0.7517383568883371,6.697033634853246,1.7936632246735882,0.5307470019430891,0.681184414808644
2022,202239,val,0.1335486212918049,0.2559988669529047,0.7709037037649079,0.8159446137378839,0.7461508326098526,7.479195876095217,1.8076429186299785,0.4611980708587645,0.7238210410218276
2022,202240,val,0.13520837774450706,0.2634496549487414,0.767952788898579,0.8215263917366861,0.7486207734372957,6.783226546830411,1.810357127245017,0.5319322262461702,0.7113498975370585
2022,202241,val,0.1342659341097735,0.2602819692294749,0.7730078332425657,0.8316488445821294,0.7072476484765259,6.572286841350417,1.7943481228691789,0.5204865710000066,0.75581981383273
2022,202242,val,0.1335396459614048,0.260708766994695,0.7788512288906086,0.8326883655193194,0.7481694873891058,6.915382248565594,1.7840760253088312,0.476551960013223,0.7200689650766026
2022,202243,val,0.12854696912550395,0.2467117733110965,0.7919743992101901,0.836484465123792,0.689502481073891,5.910527512557463,1.7968652286201212,0.48783932025161014,0.7513346793705897
2022,202244,val,0.12489058995133334,0.24889133643710104,0.7709105421552298,0.8123657280208363,0.6500866402618153,4.873585745786109,1.8216914678809135,0.5102686357540216,0.7126753984437932
2022,202245,val,0.12711519668699597,0.2645006391478329,0.7589046582420328,0.816631195356272,0.7574559857869303,6.523178534349946,1.8266176292139846,0.5044840552051785,0.7039076627325938
2022,202246,val,0.12720234703077077,0.2545291975992011,0.7833590651041478,0.8343767182907098,0.7262492965100739,6.692800927679167,1.8230196720411407,0.5486570723755475,0.7495237183709387
2022,202247,val,0.13005466586197134,0.26659445423858635,0.7806760851569462,0.830140256069397,0.8107301680455526,7.506935378171992,1.824247106771283,0.49456523536087416,0.8779782605900999
2022,202248,val,0.13111363250111435,0.2713215869358458,0.7773584988493986,0.8260576812583525,0.8345633702343269,7.594273939501808,1.8218387840060177,0.4467551705556416,0.7119450565261075
2022,202249,val,0.12928093680850813,0.26036185942931,0.7987710201559188,0.8373775035768165,0.8320609356412606,8.657156680720238,1.815311647448691,0.38614964457279055,0.7379108558392358
2022,202250,val,0.12932455218862407,0.26909069297343524,0.7900405872837453,0.8282083755678307,0.9065858086692953,9.268677731469667,1.8320906517674955,0.3385109658389478,0.6782802213205028
2022,202251,val,0.1217212626920768,0.24988228096721601,0.7783788790185334,0.8165451799433502,0.7471649038500275,7.251487568023984,1.8446949695291228,0.31435958339654324,0.803630171443427
2022,202252,val,0.14527214155415252,0.3099169480761834,0.7255239955721409,0.7793974525590119,0.8489987766845547,7.51574325454652,1.8073415382723097,0.2737611372875335,0.6974802059507297
2023,202301,test,0.2017253627324387,0.46225546975280607,0.6732759300797022,0.7437055315083405,2.022301171941778,17.44311273983945,1.712336955532222,0.06278090072471132,0.42253413627919567
2023,202302,test,0.1840201142819171,0.349920793191878,0.8264757040766423,0.8517783065964326,1.8737847249470196,13.748011869468556,1.6878768220478324,0.4916023422540744,0.6744866618064289
2023,202303,test,0.2004777033747014,0.3826795843358487,0.8215796251207058,0.8510167586591204,2.3760992739802207,17.839532262610216,1.6575482264224828,0.4244182381057169,0.6318455473036907
2023,202304,test,0.21556734139438502,0.4096269152184846,0.8157457458242312,0.8474566321455638,2.8166966435936693,19.24148292639541,1.6460597125133123,0.41967358740649585,0.5288491699077911
2023,202305,test,0.23937869715784882,0.4514203863885835,0.8100844965836157,0.840597463185862,3.9426027689367467,30.671544670686632,1.596404301074999,0.25689549201980855,0.4985764567940557
2023,202306,test,0.25537341447194906,0.4746966776020471,0.8165937125446615,0.8475452246622076,5.006352503380271,38.490345424218866,1.5772221713620849,0.26903602780567093,0.48995633538122596
2023,202307,test,0.2533369613028018,0.47069236346675714,0.8219851759409293,0.8509893207234607,4.990215934625553,39.83242604476648,1.5818907458187659,0.3281109642256105,0.558450321569643
2023,202308,test,0.2763048673971234,0.5014090710650768,0.8144674644996087,0.8413927204672393,5.862611623717931,43.21615940232516,1.545917054784122,0.2578599481416345,0.45099009855982575
2023,202309,test,0.3051495879144012,0.543735581513082,0.8103792982012913,0.837341815666357,7.665061326870209,55.231684328510674,1.488002893108124,0.24171986021730074,0.38494611219517894
2023,202310,test,0.32734052395537805,0.5789554005295827,0.8045813254379299,0.8327886963777187,9.413932447849977,72.23402769039424,1.4624537145297005,0.18346191198356487,0.38241715513046803
2023,202311,test,0.33969956045095906,0.5970257331645552,0.8053301875265534,0.8313768987792989,10.771156767454189,82.19418306474986,1.4403515241152625,0.20170700345447967,0.3717053272130443
2023,202312,test,0.3711883013439984,0.633371031343532,0.8013482079176585,0.8252303966662764,13.258191054669496,101.69091664811556,1.4118436662336877,0.22745900778790795,0.329250743592168
2023,202313,test,0.3757453864128319,0.6536922667147491,0.7935986171871285,0.8165474901929481,14.880741473905994,122.31265638543648,1.3826827214829094,0.1959676368917591,0.345899216772081
2023,202314,test,0.3826768070480791,0.6503854959089802,0.7955221984169208,0.8225276928893455,14.757160451946115,127.62255729626662,1.3871685554212831,0.17753324194189835,0.3700084990381347
2023,202315,test,0.39093813611064604,0.6539415764414032,0.8041094999283531,0.8292022975213172,16.799094924795636,148.90679417118565,1.3542178254258386,0.16293153673976224,0.3105771590679265
2023,202316,test,0.3858699255350423,0.6532127083983766,0.7958840341471514,0.8236415510705729,15.292681106575781,138.9216890554728,1.3715480285487307,0.15581129851731645,0.3339396230411279
2023,202317,test,0.3627909815178596,0.6107153234309872,0.8066197639793478,0.8323024824513814,12.95550728379866,119.71147925650091,1.3961432755802232,0.17225409028033356,0.3616599544772511
2023,202318,test,0.3719030860155328,0.6205404410092484,0.8049838335764294,0.8294679155992359,13.261047077855988,118.96972875518789,1.3792625376695993,0.1689817522846132,0.34190902081791896
2023,202319,test,0.36359820591512126,0.6131704113432511,0.8038351170772631,0.8311832143348531,12.135875127154405,109.31333149456414,1.4020222437062424,0.17901546403503477,0.4030894788196535
2023,202320,test,0.3480308783768879,0.5774418956323529,0.8109705189396227,0.8362679766389706,9.887091368908166,84.65429354410595,1.425783572762929,0.23364974092154867,0.3934745490647372
2023,202321,test,0.3099306680363858,0.5284453506430433,0.8064254142815355,0.8366578338335275,6.653507956791747,58.40897970928358,1.4634731191358898,0.25923158646119704,0.5591898694569715
2023,202322,test,0.2842333805054362,0.485475613280148,0.8179489190875397,0.8436546957402555,5.418428137694907,48.07479609708004,1.4904852254752072,0.2421500728454664,0.510332306427518
2023,202323,test,0.26110075939363664,0.4473583319685594,0.8200162763315338,0.8470673253519037,4.161457550688496,37.465692321656945,1.5375915857867375,0.31604947785651516,0.505157983958523
2023,202324,test,0.2404952786841425,0.4316384728685457,0.8172951441549292,0.8495383553860097,3.5575120314945,31.10446894253574,1.5480619599348742,0.36696151982450165,0.5261439190163226
2023,202325,test,0.2265849246353575,0.39662541225205944,0.8106907459951342,0.8346112269139916,2.6604292508212035,22.312777635868677,1.599425607351479,0.43154289847428173,0.5911030927721672
2023,202326,test,0.20322773960438414,0.3648442928230893,0.8147467315694303,0.8488504895877234,2.1035164001603337,18.27240873535807,1.627764700970711,0.39446484394482906,0.625060621875747
2023,202327,test,0.19213833009635348,0.3307406654160662,0.8288592365034217,0.8514480737188914,1.7794798420625655,15.565433022507813,1.6486680936664597,0.4230985130124262,0.6464709762524301
2023,202328,test,0.1772078962917597,0.319535036306665,0.8170410935234053,0.843017621601889,1.5516642529830755,13.517384076039924,1.681142196056504,0.4500885586211083,0.7473739571787649
2023,202329,test,0.17325060540377707,0.3076801262024004,0.806575158664633,0.8329372103080288,1.2759414523261472,10.656594950432362,1.7056199870033908,0.49721098148681797,0.7883805269881486
2023,202330,test,0.16465805658948757,0.29875093288913035,0.7926424549018832,0.8256552347511239,1.0612703714972345,8.068571017268317,1.7247995886778014,0.5726605789775696,0.8332440363837832
2023,202331,test,0.16781622708368696,0.305537509118748,0.786170160233995,0.8185089866712479,1.1424661965613567,9.714269558890372,1.7326392504260788,0.4332726185345156,0.6596806960658764
2023,202332,test,0.15644419365472112,0.2846194310517669,0.7984295743451799,0.8293482691825813,0.9590774080806461,7.518344057021778,1.7387331178600431,0.5650121621758577,0.8979087704268978
2023,202333,test,0.15097608852202218,0.2784183190720555,0.8008919055253639,0.8313406400305008,0.9415806189961436,7.653276048530802,1.750546485918363,0.5213543218851473,0.8165729724336086
2023,202334,test,0.14892612563447502,0.271640797139411,0.797573632930726,0.8212888334462064,0.8979842108329537,7.106951602800994,1.7678939473649677,0.5180340601214337,0.6863560424463617
2023,202335,test,0.14769800006004224,0.2819063900635267,0.7724416578204156,0.7971806097142927,0.9099812052560144,7.600992212359141,1.779560849626468,0.4318361136762876,0.6593898376540701
2023,202336,test,0.1370923741580684,0.2671393349144488,0.7787959186950222,0.8256924078702538,0.7955401026885515,7.292449811721569,1.7890029176943347,0.4120745134538554,0.6924262254594709
2023,202337,test,0.14980853941642408,0.2843633315087517,0.7753470476134218,0.808615176867546,0.9288586325820276,8.020575559493452,1.7776464841246522,0.45354503136747815,0.6512513403529283
2023,202338,test,0.14954202489607374,0.2845591359317619,0.7841579090588314,0.8200053208756508,0.9369302274167838,7.583940850231777,1.7712686950311343,0.4957932974167939,0.6825978704674902
2023,202339,test,0.14656471513281358,0.27375024912677365,0.7945093330061372,0.82985404212752,0.8489555392352734,6.789013486420541,1.7678302636182215,0.5171768321836306,0.9063644462112768
2023,202340,test,0.14483036904841512,0.27728045628140324,0.8041424103189919,0.8397972344517497,0.9329707188241179,7.291109522212308,1.7664463661359169,0.48463472036622723,0.6713842499055619
2023,202341,test,0.14529709061601023,0.28010462761582255,0.7909112568381155,0.8421474204619909,0.8052178514380836,5.253337985385734,1.7728214475537314,0.6114656548452081,0.919109149373595
2023,202342,test,0.15645794134445107,0.302847117090925,0.7928500559221713,0.8326728122057644,0.9831996778847073,7.209449283459806,1.7413587729667606,0.49428760969715646,0.6759763682823463
2023,202343,test,0.15089254554476264,0.28471207148175254,0.8112439047786346,0.845274343527474,0.9625078364938905,6.404195623363833,1.760476726444182,0.5420336345100308,0.8489765014652741
2023,202344,test,0.14989148351376558,0.28865115692855237,0.8164738881963273,0.8543416333317114,0.9990164267339782,7.344747012292456,1.7528611799647322,0.5208359909440406,0.8822667999406458
2023,202345,test,0.17471673223374132,0.3291653989397071,0.8073451015282667,0.8384357824063475,1.4110192475046381,10.967508970647957,1.720953361591427,0.42173561452077657,0.6425787514648735
2023,202346,test,0.16501904862827743,0.3131919017765258,0.8239582933987891,0.8565732596562187,1.302699047014235,9.752398763848777,1.7303740555207165,0.5521677027614587,0.7769441233871146
2023,202347,test,0.18904988578300438,0.3699313401375526,0.8016463520643058,0.8388523873176469,1.9317972164501998,15.931865106399458,1.7026067986836788,0.4072298217879654,0.6279913611862968
2023,202348,test,0.19649944460055624,0.375558035765726,0.811363700671935,0.8483549292305941,2.2124173288119087,20.900210123079994,1.6904586718044254,0.3016650757553344,0.6590902220847366
2023,202349,test,0.20647732160937263,0.3857635485228588,0.8165249320682917,0.8437553718458164,2.599758466634709,25.453562210211295,1.6869141904413605,0.3281186014108486,0.6086154721837649
2023,202350,test,0.21210535356171006,0.3980217861313062,0.8215261736131807,0.8485803453752758,3.099189340661191,35.00532205289498,1.6730068142987216,0.2942477216020366,0.5567923816147855
2023,202351,test,0.18932105330877558,0.36237767568648954,0.8259508993153764,0.8562604319926616,2.549700270382129,35.89288005149143,1.7125113872466111,0.3178800050633951,0.6778665241684037
2023,202352,test,0.20103877415381088,0.3897008086362528,0.8126973944978897,0.8485274881422891,2.864724508491375,45.853461663167856,1.695390929450639,0.2858682233962746,0.6067774339988524
2023,202401,test,0.09163945102910187,0.19592452342982838,0.0,0.0,0.25026529984539314,0.6493637189700321,1.9683680805176131,0.0,0.0
